tweet,created_at,username
"A Colorado man has been arrested and charged with murder in connection with the disappearance of his fiancé, Kelsey Berreth, who went missing on Thanksgiving Day https://www.buzzfeednews.com/article/davidmack/colorado-kelsey-berreth-missing-fiance-thanksgiving?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545554700000,Buzzfeed
"A tsunami that may have been caused by underwater landslides from a volcanic island hit Indonesia Saturday night, killing more than 160 people and injuring hundreds of others, government officials said. https://www.buzzfeednews.com/article/skbaer/indonesia-tsunami?bftwuk&utm_term=4ldqpgm#4ldqpgm …",1545556061000,Buzzfeed
"This year was an especially good year for crime writing, both fiction and nonfiction https://www.buzzfeednews.com/article/sarahweinman/best-thrillers-crime-writing-2018?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545557460000,Buzzfeed
"""Other people are asking, ‘Now you are safe, what are you doing for your society?’ It is a lot of pressure.” https://www.buzzfeednews.com/article/rosebuchanan/hassan-al-kontar-syria-refugee-canada-malaysia-airport?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545559201000,Buzzfeed
These Brits were too young to vote against Brexit the first time around – but now they're calling for a second referendum to stop it.   https://www.buzzfeed.com/hannahalothman/these-young-people-want-to-vote-against-brexit?bftwuk&bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545559570000,Buzzfeed
"The Libya conflict, which started in 2011, was the first major war that took place entirely during the social media era. Militants and civilians documented the conflict in real time.  This has fundamentally shifted how war crimes are prosecuted.  https://www.buzzfeednews.com/article/meghara/facebook-youtube-icc-war-crimes?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545561000000,Buzzfeed
Former Gossip Girl actor Penn Badgley called out privileged white performers who he says take roles that should go to actors from marginalized communities https://www.buzzfeednews.com/article/michaelblackmon/penn-badgley-white-actors?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545562802000,Buzzfeed
Friends send 533 gift bags to 'lonely' US elderly https://bbc.in/2CtPqfc ,1545564120000,BBC
"""No power, no running water, people are taking what they can from the rubble to get through the next few days"" - BBC’s Indonesia Editor @rebeccahenschke is in Anyer where tsunami hit  Live updates:  http://bbc.in/2CvM0Za  pic.twitter.com/7xArl6ydz4",1545564320000,BBC
"That fun viral video of a former NASA engineer pranking package thieves, which made the entire internet feel vindicated, is not what it seems https://www.buzzfeednews.com/article/briannasacks/glitter-bomb-package-thief-video-not-entirely-real?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545564600000,Buzzfeed
A black high school wrestler was reportedly forced to cut off his dreadlocks or else forfeit the match https://www.buzzfeednews.com/article/juliareinstein/black-high-school-wrestler-forced-haircut-dreadlocks-referee?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545566401000,Buzzfeed
Emperor Akihito: Huge crowds at Japan monarch's last appearance https://bbc.in/2CuV5BL ,1545568614000,BBC
Der Spiegel 'fake news' reporter could faces charges https://bbc.in/2CvPV8w ,1545569211000,BBC
"These women brought members of Congress down, and suffered for it.   A year later, they say it was worth it. https://www.buzzfeednews.com/article/lissandravilla/metoo-washington-capitol-hill-year-later?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545571009000,Buzzfeed
Indonesia tsunami: 'I clung to a bench' https://bbc.in/2CuEH4f ,1545571896000,BBC
Two people arrested on Friday night after London's Gatwick airport was shutdown for more than 36 hours due to drones flying over the runways have been released without charge https://www.buzzfeednews.com/article/ellievhall/drones-gatwick-airport-grounded-christmas-holiday-travel?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545574424000,Buzzfeed
The death toll from the tsunami that struck Indonesia Saturday night has risen to at least 222  https://www.buzzfeednews.com/article/skbaer/indonesia-tsunami?ref=bfnsplash&bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545576257000,Buzzfeed
A Steve Bannon ally went to South Africa and did firearms training with a white nationalist group https://www.buzzfeednews.com/article/lesterfeder/bannon-ally-under-fire-for-doing-weapons-training-with?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545577346000,Buzzfeed
Sudan doctors strike as protests enter fifth day https://bbc.in/2CuMgYH ,1545578961000,BBC
"A video showed the Indonesia tsunami hit while pop band Seventeen was performing, causing the stage to topple as water rushed over.  The band said that its bass player and road manager were found dead, and three other band members were missing. https://www.buzzfeednews.com/article/skbaer/indonesia-tsunami?ref=bfnsplash&bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545579174000,Buzzfeed
28 of our biggest photo stories from 2018  https://www.buzzfeednews.com/article/gabrielsanchez/our-biggest-photo-stories-from-2018?bftwnews&utm_term=4ldqpgc#4ldqpgc … pic.twitter.com/yFB7sXUPlX,1545579774000,Buzzfeed
"Trump and some of his top advisers had a lunch meeting to discuss the shutdown, but the White House invited only Republican lawmakers to attend https://www.buzzfeednews.com/article/lissandravilla/shutdown-government-trump-white-house?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545581549000,Buzzfeed
Syria conflict: Macron criticises Trump's withdrawal decision https://bbc.in/2EJfjsL ,1545582121000,BBC
"No signs, no warnings and it hit in the middle of the night - survivors in Indonesia describe the moment a tsunami crashed through their homes  [Tap to expand]  http://bbc.in/2EHjoOn  pic.twitter.com/y3prSlVz79",1545583362000,BBC
“The thing you have to understand about Andrew is he’s been told he’s going to be president someday his entire life.”  Andrew Gillum’s done feeling sorry for himself. A presidential run could come next. https://www.buzzfeednews.com/article/darrensands/andrew-gillum-2020-election-primary-florida?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545583411000,Buzzfeed
"The Libya conflict, which started in 2011, was the first major war that took place entirely during the social media era. Militants and civilians documented the conflict in real time.  This has fundamentally shifted how war crimes are prosecuted. https://www.buzzfeednews.com/article/meghara/facebook-youtube-icc-war-crimes?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545584626000,Buzzfeed
Trump is pushing Defense Secretary James Mattis out of his post two months early  https://www.buzzfeednews.com/article/nidhiprakash/trump-pushing-mattis-out-early?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545585619000,Buzzfeed
"In December, Trump has announced the departures of his chief of staff, defense secretary, and interior secretary https://www.buzzfeednews.com/article/maryanngeorgantopoulos/trump-administration-departures?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545588329000,Buzzfeed
"This woman creates ""pineapple leather"" that's environmentally friendly and a vegan alternative 🍍 pic.twitter.com/RoTLNfEbe0",1545588660000,Buzzfeed
Fears of new Indonesia tsunami as Anak Krakatau volcano seethes https://bbc.in/2EHG2pM ,1545588919000,BBC
Argentina radio host ordered to have feminists on show https://bbc.in/2EGJL6W ,1545590604000,BBC
"Patrick Shanahan, who will become acting secretary of defense on Jan. 1, worked at Boeing for three decades — most recently as a vice president — before joining the Trump administration https://www.buzzfeednews.com/article/nidhiprakash/trump-pushing-mattis-out-early?ref=bfnsplash&bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545591258000,Buzzfeed
These Brits were too young to vote against Brexit the first time around – but now they're calling for a second referendum to stop it https://www.buzzfeed.com/hannahalothman/these-young-people-want-to-vote-against-brexit?bftwuk&bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545591992000,Buzzfeed
These photos show the aftermath of the deadly tsunami in Indonesia  https://www.buzzfeednews.com/article/talalansari/photos-aftermath-deadly-tsunami-indonesia?bftwnews&utm_term=4ldqpgc#4ldqpgc … pic.twitter.com/YiNToWscyU,1545593031000,Buzzfeed
"A college student who was fed up with her university's silence over a string of hate crimes on campus, was told to remove a ""fuck Nazis"" sign because it wasn't inclusive https://www.buzzfeednews.com/article/leticiamiranda/a-college-student-was-told-to-remove-a-fuck-nazis-sign?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545594048000,Buzzfeed
･ ｡  ☆∴｡　* 　･ﾟ*｡★･ 　　･ *ﾟ｡　　 * 　 ･ ﾟ*｡･ﾟ★｡ 　　　☆ﾟ･｡°*. ﾟ *　　ﾟ｡·*･｡ ﾟ* 　　　ﾟ *.｡☆｡★　･ 　　* ☆ ｡･ﾟ*.｡ 　　　 *　★ ﾟ･｡ *  ｡ 　　　　･　　ﾟ☆ ｡ https://www.buzzfeednews.com/article/juliareinstein/2018-memes?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545594784000,Buzzfeed
Adult film actor Katrina Danforth was charged with allegedly being involved in a murder plot https://www.buzzfeednews.com/article/krystieyandoli/adult-film-porn-murder-arrest-katrina-dunforth?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545596100000,Buzzfeed
We'll always remember 2018 for [SPOILERS] 🎬📺✨ https://www.buzzfeednews.com/article/louispeitzman/shocking-tv-movie-scenes-2018?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545596110000,Buzzfeed
The FBI agent who accidentally shot a man while dancing won’t go to jail https://www.buzzfeednews.com/article/juliareinstein/dancing-fbi-agent-shot-man-no-jail-time?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545598687000,Buzzfeed
“People need to be able to decipher fact from fiction. Just because your uncle sends you something on WhatsApp doesn’t make it true.” https://www.buzzfeednews.com/article/tamerragriffin/crosscheck-nigeria-election-fake-news-buhari-clone-debunk?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545599040000,Buzzfeed
Two members of the Indonesian pop group Seventeen were killed by a tsunami wave that swept through a venue on Saturday night https://www.buzzfeednews.com/article/leticiamiranda/indonesian-band-dead-missing-tsunami?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545600325000,Buzzfeed
Has 2018 warped your conception of time? Take this quiz to see if you can remember what happened this year! https://www.buzzfeednews.com/article/matthewchampion/end-of-year-quiz-2018-world-news?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545600480000,Buzzfeed
"""I don't have a lot of time to deal with feelings"": @Mouse_Jones on why it's hard for black men to talk about mental health.  Catch #HellaOpinions live Wednesdays at 9pm ET, right here on Twitter 🍹 pic.twitter.com/d25puoSHGZ",1545601029000,Buzzfeed
"In a survey of top Democratic women of color, 71% of respondents put Kamala Harris in their top three choices for president https://www.buzzfeednews.com/article/ryancbrooks/kamala-harris-2020-president-black-women-survey?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545602280000,Buzzfeed
"Women are sharing a teacher's poignant final tweet, which was about gender violence, after she was murdered while out running in southern Spain  https://www.buzzfeednews.com/article/rosebuchanan/laura-luelmo-murder-spain?bftwnews&utm_term=4ldqpgc#4ldqpgc … pic.twitter.com/M7QyTrdt4w",1545603360000,Buzzfeed
"US shutdown could stretch into January, Trump aide warns https://bbc.in/2CvhG15 ",1545605619000,BBC
We asked some of our favorite authors to tell us the best things they read this year 📚  https://www.buzzfeed.com/tomiobaro/your-favorite-authors-share-what-they-read-this-year?bftwnews&utm_term=4ldqpgc#4ldqpgc … pic.twitter.com/MVeTAdOgF2,1545605640000,Buzzfeed
"The “Divergent” movies were supposed to be the next “Hunger Games.”   Instead, the franchise turned into a disaster https://www.buzzfeednews.com/article/kateaurthur/divergent-franchise-disaster?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545605752000,Buzzfeed
Betsy DeVos's commission says a way to prevent school shootings is to drop disciplinary protections for minority students https://www.buzzfeednews.com/article/maryanngeorgantopoulos/betsy-devos-school-shooting-commission-racial-discipline?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545605880000,Buzzfeed
A Muslim cleric who was ousted from at least two mosques amid claims of sexual misconduct with young women he’d mentored now works at a Texas mosque that’s standing by him despite a former employer’s warning and a civil lawsuit. https://www.buzzfeednews.com/article/hannahallam/zia-ul-haq-sheikh-sexual-misconduct-allegations?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545606060000,Buzzfeed
"A high school athletic trainer claimed his unorthodox treatments would change players’ lives. Dozens of victims say school officials, including one who’s now a state lawmaker, kept “Doc’s” secrets. https://www.buzzfeednews.com/article/tylerkingkade/miles-city-james-jensen-fred-anderson-larry-nassar?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545607860000,Buzzfeed
These photos show how Christmas has changed over the years  https://www.buzzfeednews.com/article/gabrielsanchez/the-spirit-of-christmas?bftwnews&utm_term=4ldqpgc#4ldqpgc … pic.twitter.com/r0dEExeiDe,1545607909000,Buzzfeed
Yanxi Palace: The most Googled show on Earth  https://bbc.in/2CtdYVu ,1545609295000,BBC
These gripping crime stories left us blown away in 2018 https://www.buzzfeednews.com/article/marisacarroll/the-best-crime-and-justice-reporting-2018?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545609720000,Buzzfeed
The Spiderman of Paris: What happened next? https://bbc.in/2CuyrJI ,1545610870000,BBC
Alaska husky racing threatened by receding ice https://bbc.in/2EG5jAI ,1545611176000,BBC
